id,precio_log_iqr,area_m2_log_iqr_std,nro_ambientes_log_iqr_std,nro_banios_log_iqr_std,estado_codL_std,oferta_codL_std,tipo_codT_std,ciudad_codT_std,zona_codT_std,latitud_std,longitud_std
DEP00039,12.409017571151187,-0.3684604581521362,0.30256687375989233,0.6279067730828085,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-0.6375017536909693,0.9399744700038016,-0.9847218065808906
DEP00040,11.19135563385109,-0.7196700787723839,0.30256687375989233,-0.15230513432444534,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-0.23288985790720107,0.9192729469704655,-0.9966943611813266
CAS00023,7.313886831633462,0.5928659015467422,0.6447646777869178,1.5256654868898412,-0.016114366641495355,-1.222499172317344,0.11763177455760256,-0.9483664637200454,-0.6375017536909693,0.9609915787144706,-0.9795325200793937
DEP00041,6.85751406254539,-0.0018420332127702535,0.30256687375989233,0.2870874255470182,-0.016114366641495355,-1.222499172317344,-0.8037047775075877,-0.9483664637200454,-1.1908548128524579,0.9141009314622486,-0.9925884390438001
DEP00042,11.350418300109132,-1.1969869282858967,-0.13860282561592888,-0.7715941649958569,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-0.6375017536909693,0.940310995015176,-0.9791087201193123
CAS00024,13.592368256649284,1.0726019134175346,1.160755661213149,1.3457690160898932,-0.016114366641495355,0.8280415687087431,0.11763177455760256,-0.9483664637200454,0.7419688077292422,0.9159495755247564,-0.9802986516577166
DEP00043,13.120363378739663,0.26607833639717876,0.6447646777869178,0.9063764562184295,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-0.2923093286751119,0.937544011588284,-1.0032019535780714
DEP00044,6.2166061010848646,-0.7026284028437506,0.30256687375989233,0.2870874255470182,-0.016114366641495355,-1.222499172317344,-0.8037047775075877,-0.9483664637200454,1.5794659352876712,0.9576816682692146,-1.0087520872300522
CAS00025,13.102162710901053,0.7219499988927952,0.6447646777869178,0.9063764562184295,-0.016114366641495355,0.8280415687087431,0.11763177455760256,-0.9483664637200454,0.2223472869548421,0.7934320363819668,-0.9799908823663172
DEP00045,12.429220196836383,-0.04529989304072402,0.6447646777869178,0.6279067730828085,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-0.6375017536909693,0.9503439273544279,-0.9818086961756762
TER00005,11.251573687764477,0.37367461425056603,-1.8233600612393985,-1.830275755538732,-0.016114366641495355,0.8280415687087431,1.7525844210160881,-0.9483664637200454,-0.6375017536909693,0.9449894405067061,-0.9780825481771352
CAS00026,8.294299608857235,0.5075956069375173,0.9243606418837164,-0.15230513432444534,-0.016114366641495355,-1.222499172317344,0.11763177455760256,-0.9483664637200454,-0.8360038003309732,0.9116076550446062,-0.9887837028973213
DEP00046,11.759793355371237,-0.5063730495465576,0.30256687375989233,0.2870874255470182,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-0.03631816729784644,0.9238855831264383,-0.9955990645854655
DEP00047,10.92514680003611,-1.2735002759646552,-0.7603965937397531,-0.7715941649958569,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,0.2381095318881303,0.99656750725076,-1.013102825849369
DEP00048,11.631605875642963,-0.921461113388528,-0.13860282561592888,-0.15230513432444534,-0.016114366641495355,0.8280415687087431,-0.8037047775075877,-0.9483664637200454,-0.3352259276582124,0.9101314319946916,-0.9861717784831548
OFI00006,6.68586094706836,-0.5842187294675534,0.9243606418837164,-0.15230513432444534,-0.016114366641495355,-1.222499172317344,-0.5694845184983812,-0.9483664637200454,-0.8360038003309732,0.9136701794476815,-0.9893580958529267
CAS00027,12.676079399771027,0.7287925633014815,1.3655303412595376,0.9063764562184295,-0.016114366641495355,0.8280415687087431,0.11763177455760256,-0.9483664637200454,-0.6375017536909693,0.9433890771192603,-0.9810331011030996
